ts,date,jcd,rno,combo,odds
2026-09-21 11:47:31,20260921,5,4,5-6-1,326.1
2026-09-21 11:47:31,20260921,5,4,5-6-2,266.1
2026-09-21 11:47:31,20260921,5,4,5-6-3,424.7
2026-09-21 11:47:31,20260921,5,4,5-6-4,434.3
2026-09-21 11:47:31,20260921,5,4,6-1-2,166.1
2026-09-21 11:47:31,20260921,5,4,6-1-3,490.0
2026-09-21 11:47:31,20260921,5,4,6-1-4,502.9
2026-09-21 11:47:31,20260921,5,4,6-1-5,628.6
2026-09-21 11:47:31,20260921,5,4,6-2-1,223.7
2026-09-21 11:47:31,20260921,5,4,6-2-3,385.3
2026-09-21 11:47:31,20260921,5,4,6-2-4,497.6
2026-09-21 11:47:31,20260921,5,4,6-2-5,396.5
2026-09-21 11:47:31,20260921,5,4,6-3-1,723.9
2026-09-21 11:47:31,20260921,5,4,6-3-2,533.8
2026-09-21 11:47:31,20260921,5,4,6-3-4,910.0
2026-09-21 11:47:31,20260921,5,4,6-3-5,1016.0
2026-09-21 11:47:31,20260921,5,4,6-4-1,965.2
2026-09-21 11:47:31,20260921,5,4,6-4-2,542.9
2026-09-21 11:47:31,20260921,5,4,6-4-3,1209.0
2026-09-21 11:47:31,20260921,5,4,6-4-5,910.0
2026-09-21 11:47:31,20260921,5,4,6-5-1,718.4
2026-09-21 11:47:31,20260921,5,4,6-5-2,440.3
2026-09-21 11:47:31,20260921,5,4,6-5-3,1241.0
2026-09-21 11:47:31,20260921,5,4,6-5-4,946.1
2026-09-21 11:55:23,20260921,9,4,1-2-3,97.1
2026-09-21 11:55:23,20260921,9,4,1-2-4,39.3
2026-09-21 11:55:23,20260921,9,4,1-2-5,69.9
2026-09-21 11:55:23,20260921,9,4,1-2-6,159.1
2026-09-21 11:55:23,20260921,9,4,1-3-2,83.1
2026-09-21 11:55:23,20260921,9,4,1-3-4,87.0
2026-09-21 11:55:23,20260921,9,4,1-3-5,149.6
2026-09-21 11:55:23,20260921,9,4,1-3-6,202.2
2026-09-21 11:55:23,20260921,9,4,1-4-2,24.8
2026-09-21 11:55:23,20260921,9,4,1-4-3,61.8
2026-09-21 11:55:23,20260921,9,4,1-4-5,25.9
2026-09-21 11:55:23,20260921,9,4,1-4-6,202.2
2026-09-21 11:55:23,20260921,9,4,1-5-2,65.0
2026-09-21 11:55:23,20260921,9,4,1-5-3,138.5
2026-09-21 11:55:23,20260921,9,4,1-5-4,56.6
2026-09-21 11:55:23,20260921,9,4,1-5-6,220.0
2026-09-21 11:55:23,20260921,9,4,1-6-2,108.4
2026-09-21 11:55:23,20260921,9,4,1-6-3,202.2
2026-09-21 11:55:23,20260921,9,4,1-6-4,98.4
2026-09-21 11:55:23,20260921,9,4,1-6-5,241.3
2026-09-21 11:55:23,20260921,9,4,2-1-3,76.3
2026-09-21 11:55:23,20260921,9,4,2-1-4,38.1
2026-09-21 11:55:23,20260921,9,4,2-1-5,63.4
2026-09-21 11:55:23,20260921,9,4,2-1-6,136.0
2026-09-21 11:55:23,20260921,9,4,2-3-1,159.1
2026-09-21 11:55:23,20260921,9,4,2-3-4,101.1
2026-09-21 11:55:23,20260921,9,4,2-3-5,166.2
2026-09-21 11:55:23,20260921,9,4,2-3-6,299.2
2026-09-21 11:55:23,20260921,9,4,2-4-1,32.8
2026-09-21 11:55:23,20260921,9,4,2-4-3,80.4
2026-09-21 11:55:23,20260921,9,4,2-4-5,24.3
2026-09-21 11:55:23,20260921,9,4,2-4-6,202.2
2026-09-21 11:55:23,20260921,9,4,2-5-1,91.2
2026-09-21 11:55:23,20260921,9,4,2-5-3,191.8
2026-09-21 11:55:23,20260921,9,4,2-5-4,47.3
2026-09-21 11:55:23,20260921,9,4,2-5-6,213.7
2026-09-21 11:55:23,20260921,9,4,2-6-1,311.7
2026-09-21 11:55:23,20260921,9,4,2-6-3,311.7
2026-09-21 11:55:23,20260921,9,4,2-6-4,393.7
2026-09-21 11:55:23,20260921,9,4,2-6-5,202.2
2026-09-21 11:55:23,20260921,9,4,3-1-2,220.0
2026-09-21 11:55:23,20260921,9,4,3-1-4,86.0
2026-09-21 11:55:23,20260921,9,4,3-1-5,115.1
2026-09-21 11:55:23,20260921,9,4,3-1-6,207.8
2026-09-21 11:55:23,20260921,9,4,3-2-1,249.4
2026-09-21 11:55:23,20260921,9,4,3-2-4,108.4
2026-09-21 11:55:23,20260921,9,4,3-2-5,131.2
2026-09-21 11:55:23,20260921,9,4,3-2-6,249.4
2026-09-21 11:55:23,20260921,9,4,3-4-1,162.6
2026-09-21 11:55:23,20260921,9,4,3-4-2,149.6
2026-09-21 11:55:23,20260921,9,4,3-4-5,162.6
2026-09-21 11:55:23,20260921,9,4,3-4-6,340.0
2026-09-21 11:55:23,20260921,9,4,3-5-1,299.2
2026-09-21 11:55:23,20260921,9,4,3-5-2,174.0
2026-09-21 11:55:23,20260921,9,4,3-5-4,182.4
2026-09-21 11:55:23,20260921,9,4,3-5-6,233.8
2026-09-21 11:55:23,20260921,9,4,3-6-1,356.2
2026-09-21 11:55:23,20260921,9,4,3-6-2,374.1
2026-09-21 11:55:23,20260921,9,4,3-6-4,415.6
2026-09-21 11:55:23,20260921,9,4,3-6-5,207.8
2026-09-21 11:55:23,20260921,9,4,4-1-2,18.1
2026-09-21 11:55:23,20260921,9,4,4-1-3,59.3
2026-09-21 11:55:23,20260921,9,4,4-1-5,17.3
2026-09-21 11:55:23,20260921,9,4,4-1-6,207.8
2026-09-21 11:55:23,20260921,9,4,4-2-1,18.8
2026-09-21 11:55:23,20260921,9,4,4-2-3,44.8
2026-09-21 11:55:23,20260921,9,4,4-2-5,12.5
2026-09-21 11:55:23,20260921,9,4,4-2-6,122.6
2026-09-21 11:55:23,20260921,9,4,4-3-1,120.6
2026-09-21 11:55:23,20260921,9,4,4-3-2,97.1
2026-09-21 11:55:23,20260921,9,4,4-3-5,116.9
2026-09-21 11:55:23,20260921,9,4,4-3-6,287.7
2026-09-21 11:55:23,20260921,9,4,4-5-1,17.1
2026-09-21 11:55:23,20260921,9,4,4-5-2,11.3
2026-09-21 11:55:23,20260921,9,4,4-5-3,47.3
2026-09-21 11:55:23,20260921,9,4,4-5-6,85.0
2026-09-21 11:55:23,20260921,9,4,4-6-1,374.1
2026-09-21 11:55:23,20260921,9,4,4-6-2,170.0
2026-09-21 11:55:23,20260921,9,4,4-6-3,287.7
2026-09-21 11:55:23,20260921,9,4,4-6-5,311.7
2026-09-21 11:55:23,20260921,9,4,5-1-2,110.0
2026-09-21 11:55:23,20260921,9,4,5-1-3,196.8
2026-09-21 11:55:23,20260921,9,4,5-1-4,72.6
2026-09-21 11:55:23,20260921,9,4,5-1-6,213.7
2026-09-21 11:55:23,20260921,9,4,5-2-1,105.3
2026-09-21 11:55:23,20260921,9,4,5-2-3,141.1
2026-09-21 11:55:23,20260921,9,4,5-2-4,44.2
2026-09-21 11:55:23,20260921,9,4,5-2-6,159.1
2026-09-21 11:55:23,20260921,9,4,5-3-1,534.4
2026-09-21 11:55:23,20260921,9,4,5-3-2,226.7
2026-09-21 11:55:23,20260921,9,4,5-3-4,241.3
2026-09-21 11:55:23,20260921,9,4,5-3-6,374.1
2026-09-21 11:55:23,20260921,9,4,5-4-1,55.4
2026-09-21 11:55:23,20260921,9,4,5-4-2,40.6
2026-09-21 11:55:23,20260921,9,4,5-4-3,170.0
2026-09-21 11:55:23,20260921,9,4,5-4-6,287.7
2026-09-21 11:55:23,20260921,9,4,5-6-1,415.6
2026-09-21 11:55:23,20260921,9,4,5-6-2,187.0
2026-09-21 11:55:23,20260921,9,4,5-6-3,287.7
2026-09-21 11:55:23,20260921,9,4,5-6-4,191.8
2026-09-21 11:55:23,20260921,9,4,6-1-2,196.8
2026-09-21 11:55:23,20260921,9,4,6-1-3,575.5
2026-09-21 11:55:23,20260921,9,4,6-1-4,415.6
2026-09-21 11:55:23,20260921,9,4,6-1-5,623.5
2026-09-21 11:55:23,20260921,9,4,6-2-1,356.2
2026-09-21 11:55:23,20260921,9,4,6-2-3,440.1
2026-09-21 11:55:23,20260921,9,4,6-2-4,415.6
2026-09-21 11:55:23,20260921,9,4,6-2-5,680.1
2026-09-21 11:55:23,20260921,9,4,6-3-1,534.4
2026-09-21 11:55:23,20260921,9,4,6-3-2,748.2
2026-09-21 11:55:23,20260921,9,4,6-3-4,356.2
2026-09-21 11:55:23,20260921,9,4,6-3-5,831.3
2026-09-21 11:55:23,20260921,9,4,6-4-1,440.1
2026-09-21 11:55:23,20260921,9,4,6-4-2,498.8
2026-09-21 11:55:23,20260921,9,4,6-4-3,623.5
2026-09-21 11:55:23,20260921,9,4,6-4-5,498.8
2026-09-21 11:55:23,20260921,9,4,6-5-1,415.6
2026-09-21 11:55:23,20260921,9,4,6-5-2,374.1
2026-09-21 11:55:23,20260921,9,4,6-5-3,325.3
2026-09-21 11:55:23,20260921,9,4,6-5-4,393.7
2026-09-21 11:55:33,20260921,17,4,1-2-3,36.4
2026-09-21 11:55:33,20260921,17,4,1-2-4,14.4
2026-09-21 11:55:33,20260921,17,4,1-2-5,97.4
2026-09-21 11:55:33,20260921,17,4,1-2-6,240.1
2026-09-21 11:55:33,20260921,17,4,1-3-2,59.7
2026-09-21 11:55:33,20260921,17,4,1-3-4,72.1
2026-09-21 11:55:33,20260921,17,4,1-3-5,213.5
2026-09-21 11:55:33,20260921,17,4,1-3-6,612.0
2026-09-21 11:55:33,20260921,17,4,1-4-2,20.8
2026-09-21 11:55:33,20260921,17,4,1-4-3,62.1
2026-09-21 11:55:33,20260921,17,4,1-4-5,120.0
2026-09-21 11:55:33,20260921,17,4,1-4-6,293.4
2026-09-21 11:55:33,20260921,17,4,1-5-2,281.9
2026-09-21 11:55:33,20260921,17,4,1-5-3,496.8
2026-09-21 11:55:33,20260921,17,4,1-5-4,348.5
2026-09-21 11:55:33,20260921,17,4,1-5-6,1045.0
2026-09-21 11:55:33,20260921,17,4,1-6-2,506.9
2026-09-21 11:55:33,20260921,17,4,1-6-3,1320.0
2026-09-21 11:55:33,20260921,17,4,1-6-4,597.4
2026-09-21 11:55:33,20260921,17,4,1-6-5,1254.0
2026-09-21 11:55:33,20260921,17,4,2-1-3,28.5
2026-09-21 11:55:33,20260921,17,4,2-1-4,11.6
2026-09-21 11:55:33,20260921,17,4,2-1-5,66.1
2026-09-21 11:55:33,20260921,17,4,2-1-6,264.1
2026-09-21 11:55:33,20260921,17,4,2-3-1,48.5
2026-09-21 11:55:33,20260921,17,4,2-3-4,17.1
2026-09-21 11:55:33,20260921,17,4,2-3-5,90.7
2026-09-21 11:55:33,20260921,17,4,2-3-6,268.3
2026-09-21 11:55:33,20260921,17,4,2-4-1,7.7
2026-09-21 11:55:33,20260921,17,4,2-4-3,7.4
2026-09-21 11:55:33,20260921,17,4,2-4-5,15.2
2026-09-21 11:55:33,20260921,17,4,2-4-6,82.2
2026-09-21 11:55:33,20260921,17,4,2-5-1,221.0
2026-09-21 11:55:33,20260921,17,4,2-5-3,199.9
2026-09-21 11:55:33,20260921,17,4,2-5-4,97.6
2026-09-21 11:55:33,20260921,17,4,2-5-6,557.6
2026-09-21 11:55:33,20260921,17,4,2-6-1,687.4
2026-09-21 11:55:33,20260921,17,4,2-6-3,697.0
2026-09-21 11:55:33,20260921,17,4,2-6-4,389.0
2026-09-21 11:55:33,20260921,17,4,2-6-5,912.4
2026-09-21 11:55:33,20260921,17,4,3-1-2,162.9
2026-09-21 11:55:33,20260921,17,4,3-1-4,134.5
2026-09-21 11:55:33,20260921,17,4,3-1-5,291.7
2026-09-21 11:55:33,20260921,17,4,3-1-6,660.3
2026-09-21 11:55:33,20260921,17,4,3-2-1,126.4
2026-09-21 11:55:33,20260921,17,4,3-2-4,47.7
2026-09-21 11:55:33,20260921,17,4,3-2-5,238.9
2026-09-21 11:55:33,20260921,17,4,3-2-6,421.7
2026-09-21 11:55:33,20260921,17,4,3-4-1,153.4
2026-09-21 11:55:33,20260921,17,4,3-4-2,63.3
2026-09-21 11:55:33,20260921,17,4,3-4-5,307.8
2026-09-21 11:55:33,20260921,17,4,3-4-6,557.6
2026-09-21 11:55:33,20260921,17,4,3-5-1,1024.0
2026-09-21 11:55:33,20260921,17,4,3-5-2,452.1
2026-09-21 11:55:33,20260921,17,4,3-5-4,635.2
2026-09-21 11:55:33,20260921,17,4,3-5-6,1320.0
2026-09-21 11:55:33,20260921,17,4,3-6-1,2281.0
2026-09-21 11:55:33,20260921,17,4,3-6-2,1224.0
2026-09-21 11:55:33,20260921,17,4,3-6-4,1672.0
2026-09-21 11:55:33,20260921,17,4,3-6-5,1930.0
2026-09-21 11:55:33,20260921,17,4,4-1-2,22.8
2026-09-21 11:55:33,20260921,17,4,4-1-3,66.1
2026-09-21 11:55:33,20260921,17,4,4-1-5,98.2
2026-09-21 11:55:33,20260921,17,4,4-1-6,321.7
2026-09-21 11:55:33,20260921,17,4,4-2-1,12.7
2026-09-21 11:55:33,20260921,17,4,4-2-3,12.4
2026-09-21 11:55:33,20260921,17,4,4-2-5,21.4
2026-09-21 11:55:33,20260921,17,4,4-2-6,102.8
2026-09-21 11:55:33,20260921,17,4,4-3-1,112.0
2026-09-21 11:55:33,20260921,17,4,4-3-2,36.5
2026-09-21 11:55:33,20260921,17,4,4-3-5,151.1
2026-09-21 11:55:33,20260921,17,4,4-3-6,408.0
2026-09-21 11:55:33,20260921,17,4,4-5-1,187.2
2026-09-21 11:55:33,20260921,17,4,4-5-2,69.7
2026-09-21 11:55:33,20260921,17,4,4-5-3,162.9
2026-09-21 11:55:33,20260921,17,4,4-5-6,421.7
2026-09-21 11:55:33,20260921,17,4,4-6-1,583.5
2026-09-21 11:55:33,20260921,17,4,4-6-2,346.1
2026-09-21 11:55:33,20260921,17,4,4-6-3,796.5
2026-09-21 11:55:33,20260921,17,4,4-6-5,912.4
2026-09-21 11:55:33,20260921,17,4,5-1-2,687.4
2026-09-21 11:55:33,20260921,17,4,5-1-3,1286.0
2026-09-21 11:55:33,20260921,17,4,5-1-4,678.1
2026-09-21 11:55:33,20260921,17,4,5-1-6,1394.0
2026-09-21 11:55:33,20260921,17,4,5-2-1,643.4
2026-09-21 11:55:33,20260921,17,4,5-2-3,706.8
2026-09-21 11:55:33,20260921,17,4,5-2-4,258.6
2026-09-21 11:55:33,20260921,17,4,5-2-6,1024.0
2026-09-21 11:55:33,20260921,17,4,5-3-1,1224.0
2026-09-21 11:55:33,20260921,17,4,5-3-2,1286.0
2026-09-21 11:55:33,20260921,17,4,5-3-4,1167.0
2026-09-21 11:55:33,20260921,17,4,5-3-6,1730.0
2026-09-21 11:55:33,20260921,17,4,5-4-1,1090.0
2026-09-21 11:55:33,20260921,17,4,5-4-2,325.8
2026-09-21 11:55:33,20260921,17,4,5-4-3,984.0
2026-09-21 11:55:33,20260921,17,4,5-4-6,1520.0
2026-09-21 11:55:33,20260921,17,4,5-6-1,2091.0
2026-09-21 11:55:33,20260921,17,4,5-6-2,1520.0
2026-09-21 11:55:33,20260921,17,4,5-6-3,1858.0
2026-09-21 11:55:33,20260921,17,4,5-6-4,1024.0
2026-09-21 11:55:33,20260921,17,4,6-1-2,1140.0
2026-09-21 11:55:33,20260921,17,4,6-1-3,2389.0
2026-09-21 11:55:33,20260921,17,4,6-1-4,2091.0
2026-09-21 11:55:33,20260921,17,4,6-1-5,2788.0
2026-09-21 11:55:33,20260921,17,4,6-2-1,1618.0
2026-09-21 11:55:33,20260921,17,4,6-2-3,1090.0
2026-09-21 11:55:33,20260921,17,4,6-2-4,1194.0
2026-09-21 11:55:33,20260921,17,4,6-2-5,2181.0
2026-09-21 11:55:33,20260921,17,4,6-3-1,2952.0
2026-09-21 11:55:33,20260921,17,4,6-3-2,1520.0
2026-09-21 11:55:33,20260921,17,4,6-3-4,1320.0
2026-09-21 11:55:33,20260921,17,4,6-3-5,2091.0
2026-09-21 11:55:33,20260921,17,4,6-4-1,1792.0
2026-09-21 11:55:33,20260921,17,4,6-4-2,1067.0
2026-09-21 11:55:33,20260921,17,4,6-4-3,1730.0
2026-09-21 11:55:33,20260921,17,4,6-4-5,2509.0
2026-09-21 11:55:33,20260921,17,4,6-5-1,1394.0
2026-09-21 11:55:33,20260921,17,4,6-5-2,2509.0
2026-09-21 11:55:33,20260921,17,4,6-5-3,1930.0
2026-09-21 11:55:33,20260921,17,4,6-5-4,1568.0
2026-09-21 11:58:20,20260921,18,8,1-2-3,80.9
2026-09-21 11:58:20,20260921,18,8,1-2-4,35.1
2026-09-21 11:58:20,20260921,18,8,1-2-5,55.6
2026-09-21 11:58:20,20260921,18,8,1-2-6,101.0
2026-09-21 11:58:20,20260921,18,8,1-3-2,81.2
2026-09-21 11:58:20,20260921,18,8,1-3-4,86.6
2026-09-21 11:58:20,20260921,18,8,1-3-5,87.6
2026-09-21 11:58:20,20260921,18,8,1-3-6,173.8
2026-09-21 11:58:20,20260921,18,8,1-4-2,23.8
2026-09-21 11:58:20,20260921,18,8,1-4-3,35.5
2026-09-21 11:58:20,20260921,18,8,1-4-5,20.9
2026-09-21 11:58:20,20260921,18,8,1-4-6,42.7
2026-09-21 11:58:20,20260921,18,8,1-5-2,63.9
2026-09-21 11:58:20,20260921,18,8,1-5-3,130.4
2026-09-21 11:58:20,20260921,18,8,1-5-4,46.1
2026-09-21 11:58:20,20260921,18,8,1-5-6,173.8
2026-09-21 11:58:20,20260921,18,8,1-6-2,215.6
2026-09-21 11:58:20,20260921,18,8,1-6-3,325.0
2026-09-21 11:58:20,20260921,18,8,1-6-4,168.6
2026-09-21 11:58:20,20260921,18,8,1-6-5,320.4
2026-09-21 11:58:20,20260921,18,8,2-1-3,84.9
2026-09-21 11:58:20,20260921,18,8,2-1-4,57.8
2026-09-21 11:58:20,20260921,18,8,2-1-5,89.3
2026-09-21 11:58:20,20260921,18,8,2-1-6,260.8
2026-09-21 11:58:20,20260921,18,8,2-3-1,166.1
2026-09-21 11:58:20,20260921,18,8,2-3-4,87.2
2026-09-21 11:58:20,20260921,18,8,2-3-5,98.8
2026-09-21 11:58:20,20260921,18,8,2-3-6,209.6
2026-09-21 11:58:20,20260921,18,8,2-4-1,61.2
2026-09-21 11:58:20,20260921,18,8,2-4-3,76.8
2026-09-21 11:58:20,20260921,18,8,2-4-5,40.4
2026-09-21 11:58:20,20260921,18,8,2-4-6,98.8
2026-09-21 11:58:20,20260921,18,8,2-5-1,133.5
2026-09-21 11:58:20,20260921,18,8,2-5-3,106.3
2026-09-21 11:58:20,20260921,18,8,2-5-4,53.5
2026-09-21 11:58:20,20260921,18,8,2-5-6,130.4
2026-09-21 11:58:20,20260921,18,8,2-6-1,448.6
2026-09-21 11:58:20,20260921,18,8,2-6-3,345.1
2026-09-21 11:58:20,20260921,18,8,2-6-4,200.2
2026-09-21 11:58:20,20260921,18,8,2-6-5,213.6
2026-09-21 11:58:20,20260921,18,8,3-1-2,159.0
2026-09-21 11:58:20,20260921,18,8,3-1-4,118.6
2026-09-21 11:58:20,20260921,18,8,3-1-5,101.9
2026-09-21 11:58:20,20260921,18,8,3-1-6,226.5
2026-09-21 11:58:20,20260921,18,8,3-2-1,257.8
2026-09-21 11:58:20,20260921,18,8,3-2-4,120.6
2026-09-21 11:58:20,20260921,18,8,3-2-5,121.2
2026-09-21 11:58:20,20260921,18,8,3-2-6,257.8
2026-09-21 11:58:20,20260921,18,8,3-4-1,137.6
2026-09-21 11:58:20,20260921,18,8,3-4-2,118.0
2026-09-21 11:58:20,20260921,18,8,3-4-5,97.1
2026-09-21 11:58:20,20260921,18,8,3-4-6,207.7
2026-09-21 11:58:20,20260921,18,8,3-5-1,106.8
2026-09-21 11:58:20,20260921,18,8,3-5-2,107.8
2026-09-21 11:58:20,20260921,18,8,3-5-4,81.5
2026-09-21 11:58:20,20260921,18,8,3-5-6,121.2
2026-09-21 11:58:20,20260921,18,8,3-6-1,431.3
2026-09-21 11:58:20,20260921,18,8,3-6-2,423.2
2026-09-21 11:58:20,20260921,18,8,3-6-4,415.4
2026-09-21 11:58:20,20260921,18,8,3-6-5,243.8
2026-09-21 11:58:20,20260921,18,8,4-1-2,19.9
2026-09-21 11:58:20,20260921,18,8,4-1-3,57.9
2026-09-21 11:58:20,20260921,18,8,4-1-5,14.3
2026-09-21 11:58:20,20260921,18,8,4-1-6,67.3
2026-09-21 11:58:20,20260921,18,8,4-2-1,32.5
2026-09-21 11:58:20,20260921,18,8,4-2-3,62.6
2026-09-21 11:58:20,20260921,18,8,4-2-5,17.2
2026-09-21 11:58:20,20260921,18,8,4-2-6,63.0
2026-09-21 11:58:20,20260921,18,8,4-3-1,115.6
2026-09-21 11:58:20,20260921,18,8,4-3-2,98.3
2026-09-21 11:58:20,20260921,18,8,4-3-5,73.7
2026-09-21 11:58:20,20260921,18,8,4-3-6,150.5
2026-09-21 11:58:20,20260921,18,8,4-5-1,23.4
2026-09-21 11:58:20,20260921,18,8,4-5-2,20.9
2026-09-21 11:58:20,20260921,18,8,4-5-3,59.9
2026-09-21 11:58:20,20260921,18,8,4-5-6,33.0
2026-09-21 11:58:20,20260921,18,8,4-6-1,200.2
2026-09-21 11:58:20,20260921,18,8,4-6-2,124.6
2026-09-21 11:58:20,20260921,18,8,4-6-3,280.3
2026-09-21 11:58:20,20260921,18,8,4-6-5,94.2
2026-09-21 11:58:20,20260921,18,8,5-1-2,113.2
2026-09-21 11:58:20,20260921,18,8,5-1-3,150.5
2026-09-21 11:58:20,20260921,18,8,5-1-4,76.5
2026-09-21 11:58:20,20260921,18,8,5-1-6,163.7
2026-09-21 11:58:20,20260921,18,8,5-2-1,159.0
2026-09-21 11:58:20,20260921,18,8,5-2-3,164.9
2026-09-21 11:58:20,20260921,18,8,5-2-4,66.1
2026-09-21 11:58:20,20260921,18,8,5-2-6,142.8
2026-09-21 11:58:20,20260921,18,8,5-3-1,198.5
2026-09-21 11:58:20,20260921,18,8,5-3-2,182.3
2026-09-21 11:58:20,20260921,18,8,5-3-4,131.1
2026-09-21 11:58:20,20260921,18,8,5-3-6,213.6
2026-09-21 11:58:20,20260921,18,8,5-4-1,61.4
2026-09-21 11:58:20,20260921,18,8,5-4-2,57.3
2026-09-21 11:58:20,20260921,18,8,5-4-3,123.9
2026-09-21 11:58:20,20260921,18,8,5-4-6,93.8
2026-09-21 11:58:20,20260921,18,8,5-6-1,283.9
2026-09-21 11:58:20,20260921,18,8,5-6-2,196.7
2026-09-21 11:58:20,20260921,18,8,5-6-3,299.0
2026-09-21 11:58:20,20260921,18,8,5-6-4,135.9
2026-09-21 11:58:20,20260921,18,8,6-1-2,547.1
2026-09-21 11:58:20,20260921,18,8,6-1-3,509.8
2026-09-21 11:58:20,20260921,18,8,6-1-4,640.9
2026-09-21 11:58:20,20260921,18,8,6-1-5,606.2
2026-09-21 11:58:20,20260921,18,8,6-2-1,830.8
2026-09-21 11:58:20,20260921,18,8,6-2-3,659.7
2026-09-21 11:58:20,20260921,18,8,6-2-4,325.0
2026-09-21 11:58:20,20260921,18,8,6-2-5,521.6
2026-09-21 11:58:20,20260921,18,8,6-3-1,723.6
2026-09-21 11:58:20,20260921,18,8,6-3-2,1019.0
2026-09-21 11:58:20,20260921,18,8,6-3-4,623.1
2026-09-21 11:58:20,20260921,18,8,6-3-5,623.1
2026-09-21 11:58:20,20260921,18,8,6-4-1,498.4
2026-09-21 11:58:20,20260921,18,8,6-4-2,339.8
2026-09-21 11:58:20,20260921,18,8,6-4-3,862.7
2026-09-21 11:58:20,20260921,18,8,6-4-5,257.8
2026-09-21 11:58:20,20260921,18,8,6-5-1,439.8
2026-09-21 11:58:20,20260921,18,8,6-5-2,361.8
2026-09-21 11:58:20,20260921,18,8,6-5-3,448.6
2026-09-21 11:58:20,20260921,18,8,6-5-4,207.7
2026-09-21 12:06:47,20260921,13,5,1-2-3,51.1
2026-09-21 12:06:47,20260921,13,5,1-2-4,27.8
2026-09-21 12:06:47,20260921,13,5,1-2-5,106.1
2026-09-21 12:06:47,20260921,13,5,1-2-6,21.5
2026-09-21 12:06:47,20260921,13,5,1-3-2,35.2
2026-09-21 12:06:47,20260921,13,5,1-3-4,21.9
2026-09-21 12:06:47,20260921,13,5,1-3-5,76.1
2026-09-21 12:06:47,20260921,13,5,1-3-6,30.0
2026-09-21 12:06:47,20260921,13,5,1-4-2,28.1
2026-09-21 12:06:47,20260921,13,5,1-4-3,33.1
2026-09-21 12:06:47,20260921,13,5,1-4-5,41.6
2026-09-21 12:06:47,20260921,13,5,1-4-6,9.3
2026-09-21 12:06:47,20260921,13,5,1-5-2,105.1
2026-09-21 12:06:47,20260921,13,5,1-5-3,125.4
2026-09-21 12:06:47,20260921,13,5,1-5-4,91.9
2026-09-21 12:06:47,20260921,13,5,1-5-6,62.0
2026-09-21 12:06:47,20260921,13,5,1-6-2,22.2
2026-09-21 12:06:47,20260921,13,5,1-6-3,35.3
2026-09-21 12:06:47,20260921,13,5,1-6-4,12.2
2026-09-21 12:06:47,20260921,13,5,1-6-5,52.5
2026-09-21 12:06:47,20260921,13,5,2-1-3,128.3
2026-09-21 12:06:47,20260921,13,5,2-1-4,94.3
2026-09-21 12:06:47,20260921,13,5,2-1-5,193.6
2026-09-21 12:06:47,20260921,13,5,2-1-6,105.1
2026-09-21 12:06:47,20260921,13,5,2-3-1,344.9
2026-09-21 12:06:47,20260921,13,5,2-3-4,283.0
2026-09-21 12:06:47,20260921,13,5,2-3-5,256.6
2026-09-21 12:06:47,20260921,13,5,2-3-6,459.9
2026-09-21 12:06:47,20260921,13,5,2-4-1,245.2
2026-09-21 12:06:47,20260921,13,5,2-4-3,290.4
2026-09-21 12:06:47,20260921,13,5,2-4-5,367.9
2026-09-21 12:06:47,20260921,13,5,2-4-6,114.9
2026-09-21 12:06:47,20260921,13,5,2-5-1,306.6
2026-09-21 12:06:47,20260921,13,5,2-5-3,275.9
2026-09-21 12:06:47,20260921,13,5,2-5-4,356.0
2026-09-21 12:06:47,20260921,13,5,2-5-6,380.6
2026-09-21 12:06:47,20260921,13,5,2-6-1,208.2
2026-09-21 12:06:47,20260921,13,5,2-6-3,394.2
2026-09-21 12:06:47,20260921,13,5,2-6-4,147.1
2026-09-21 12:06:47,20260921,13,5,2-6-5,459.9
2026-09-21 12:06:47,20260921,13,5,3-1-2,129.8
2026-09-21 12:06:47,20260921,13,5,3-1-4,69.4
2026-09-21 12:06:47,20260921,13,5,3-1-5,106.1
2026-09-21 12:06:47,20260921,13,5,3-1-6,94.3
2026-09-21 12:06:47,20260921,13,5,3-2-1,245.2
2026-09-21 12:06:47,20260921,13,5,3-2-4,200.6
2026-09-21 12:06:47,20260921,13,5,3-2-5,153.3
2026-09-21 12:06:47,20260921,13,5,3-2-6,212.2
2026-09-21 12:06:47,20260921,13,5,3-4-1,116.1
2026-09-21 12:06:47,20260921,13,5,3-4-2,334.4
2026-09-21 12:06:47,20260921,13,5,3-4-5,229.9
2026-09-21 12:06:47,20260921,13,5,3-4-6,79.9
2026-09-21 12:06:47,20260921,13,5,3-5-1,250.8
2026-09-21 12:06:47,20260921,13,5,3-5-2,180.9
2026-09-21 12:06:47,20260921,13,5,3-5-4,324.6
2026-09-21 12:06:47,20260921,13,5,3-5-6,220.7
2026-09-21 12:06:47,20260921,13,5,3-6-1,164.7
2026-09-21 12:06:47,20260921,13,5,3-6-2,424.5
2026-09-21 12:06:47,20260921,13,5,3-6-4,129.8
2026-09-21 12:06:47,20260921,13,5,3-6-5,408.8
2026-09-21 12:06:47,20260921,13,5,4-1-2,99.4
2026-09-21 12:06:47,20260921,13,5,4-1-3,91.2
2026-09-21 12:06:47,20260921,13,5,4-1-5,75.0
2026-09-21 12:06:47,20260921,13,5,4-1-6,27.5
2026-09-21 12:06:47,20260921,13,5,4-2-1,183.9
