ts,date,jcd,rno,closed_at,decision,stars,conf,honmei,picks_json,total,reason,status,win_combo,hit,payout,ret,shadow_hit,shadow_ret,uv_json,uv_hit,uv_ret
2026-08-29 08:35:04,20260829,10,1,08:48,見送り,2,0.1327,1,"[{""combo"": ""1-3-4"", ""P"": 0.1327, ""hit_pct"": 13.3, ""odds"": 7.5}, {""combo"": ""1-4-3"", ""P"": 0.1317, ""hit_pct"": 13.2, ""odds"": 8.5}, {""combo"": ""1-3-2"", ""P"": 0.0628, ""hit_pct"": 6.3, ""odds"": 11.9}]",0,自信度13.3%が基準18%未満。的中率重視は本命が堅いレースだけ買う設計のため見送り。,settled,1-4-6,,,,0,0,"{""decision"": ""見送り"", ""dec40"": ""見送り"", ""dec55"": ""見送り"", ""stars"": 4, ""honmei"": 1, ""key"": {""frame"": 5, ""motor2"": 45.22, ""nat2"": 0.0, ""top3"": 0.07, ""gap"": 5}, ""picks"": [{""combo"": ""1-3-5"", ""pos"": ""3着"", ""P"": 0.0119, ""hit_pct"": 1.2, ""odds"": 108.9, ""ev"": 1.29, ""stake"": 200, ""payout"": 21780}, {""combo"": ""3-1-5"", ""pos"": ""3着"", ""P"": 0.0028, ""hit_pct"": 0.3, ""odds"": 222.4, ""ev"": 0.62, ""stake"": 200, ""payout"": 44480}, {""combo"": ""1-4-5"", ""pos"": ""3着"", ""P"": 0.0116, ""hit_pct"": 1.2, ""odds"": 95.1, ""ev"": 1.1, ""stake"": 200, ""payout"": 19020}, {""combo"": ""1-5-3"", ""pos"": ""2着"", ""P"": 0.0081, ""hit_pct"": 0.8, ""odds"": 261.8, ""ev"": 2.12, ""stake"": 150, ""payout"": 39270}, {""combo"": ""3-5-1"", ""pos"": ""2着"", ""P"": 0.0004, ""hit_pct"": 0.0, ""odds"": 573.0, ""ev"": 0.25, ""stake"": 150, ""payout"": 85950}, {""combo"": ""1-5-4"", ""pos"": ""2着(裏)"", ""P"": 0.008, ""hit_pct"": 0.8, ""odds"": 347.9, ""ev"": 2.78, ""stake"": 100, ""payout"": 34790}, {""combo"": ""5-1-3"", ""pos"": ""1着(上振れ)"", ""P"": 0.0018, ""hit_pct"": 0.2, ""odds"": 761.0, ""ev"": 1.35, ""stake"": 100, ""payout"": 76100}, {""combo"": ""5-3-1"", ""pos"": ""1着(裏)"", ""P"": 0.0004, ""hit_pct"": 0.0, ""odds"": 1132.0, ""ev"": 0.46, ""stake"": 100, ""payout"": 113200}], ""total"": 1200, ""basket_ev"": 1.18, ""reason"": ""5号艇＝モーター2連率45%(機力1位)なのに全国2連率0%(人気6位)＝実力の割に不人気で高オッズ。本命1号艇を軸に、5を3着中心で絡めて8点。モデルは5の3着以内を7%と評価。 ただしキーの全国2連率0%は5%未満＝実力不足帯(回収率35%)のため見送り。""}",0,0
2026-08-29 08:45:15,20260829,14,2,08:58,見送り,1,0.1003,1,"[{""combo"": ""1-3-4"", ""P"": 0.1003, ""hit_pct"": 10.0, ""odds"": 11.9}, {""combo"": ""1-4-3"", ""P"": 0.0828, ""hit_pct"": 8.3, ""odds"": 24.5}, {""combo"": ""3-1-4"", ""P"": 0.0723, ""hit_pct"": 7.2, ""odds"": 12.9}]",0,自信度10.0%が基準18%未満。的中率重視は本命が堅いレースだけ買う設計のため見送り。,settled,3-4-6,,,,0,0,"{""decision"": ""見送り"", ""dec40"": ""見送り"", ""dec55"": ""見送り"", ""stars"": 3, ""honmei"": 1, ""key"": {""frame"": 2, ""motor2"": 32.35, ""nat2"": 23.89, ""top3"": 0.231, ""gap"": 4}, ""picks"": [{""combo"": ""1-3-2"", ""pos"": ""3着"", ""P"": 0.0302, ""hit_pct"": 3.0, ""odds"": 23.8, ""ev"": 0.72, ""stake"": 200, ""payout"": 4760}, {""combo"": ""3-1-2"", ""pos"": ""3着"", ""P"": 0.0217, ""hit_pct"": 2.2, ""odds"": 30.8, ""ev"": 0.67, ""stake"": 200, ""payout"": 6160}, {""combo"": ""1-4-2"", ""pos"": ""3着"", ""P"": 0.0178, ""hit_pct"": 1.8, ""odds"": 26.8, ""ev"": 0.48, ""stake"": 200, ""payout"": 5360}, {""combo"": ""1-2-3"", ""pos"": ""2着"", ""P"": 0.0191, ""hit_pct"": 1.9, ""odds"": 31.9, ""ev"": 0.61, ""stake"": 150, ""payout"": 4785}, {""combo"": ""3-2-1"", ""pos"": ""2着"", ""P"": 0.0097, ""hit_pct"": 1.0, ""odds"": 69.1, ""ev"": 0.67, ""stake"": 150, ""payout"": 10365}, {""combo"": ""1-2-4"", ""pos"": ""2着(裏)"", ""P"": 0.0136, ""hit_pct"": 1.4, ""odds"": 32.7, ""ev"": 0.45, ""stake"": 100, ""payout"": 3270}, {""combo"": ""2-1-3"", ""pos"": ""1着(上振れ)"", ""P"": 0.0111, ""hit_pct"": 1.1, ""odds"": 63.5, ""ev"": 0.7, ""stake"": 100, ""payout"": 6350}, {""combo"": ""2-3-1"", ""pos"": ""1着(裏)"", ""P"": 0.0078, ""hit_pct"": 0.8, ""odds"": 80.8, ""ev"": 0.63, ""stake"": 100, ""payout"": 8080}], ""total"": 1200, ""basket_ev"": 0.619, ""reason"": ""2号艇＝モーター2連率32%(機力2位)なのに全国2連率24%(人気6位)＝実力の割に不人気で高オッズ。本命1号艇を軸に、2を3着中心で絡めて8点。モデルは2の3着以内を23%と評価。""}",0,0
2026-08-29 08:55:25,20260829,23,2,09:06,買い,3,0.198,1,"[{""combo"": ""1-2-3"", ""P"": 0.198, ""hit_pct"": 19.8, ""odds"": 3.0, ""stake"": 200, ""payout"": 600}, {""combo"": ""1-2-4"", ""P"": 0.1738, ""hit_pct"": 17.4, ""odds"": 5.2, ""stake"": 200, ""payout"": 1040}, {""combo"": ""1-2-5"", ""P"": 0.0863, ""hit_pct"": 8.6, ""odds"": 18.8, ""stake"": 200, ""payout"": 3760}, {""combo"": ""2-1-3"", ""P"": 0.0734, ""hit_pct"": 7.3, ""odds"": 9.1, ""stake"": 200, ""payout"": 1820}, {""combo"": ""1-3-2"", ""P"": 0.0727, ""hit_pct"": 7.3, ""odds"": 13.5, ""stake"": 200, ""payout"": 2700}]",1000,1号艇を本命（イン(1コース)・全国勝率6.6・ST0.16）。2着候補は1・2・3号艇、3着候補は2・3・4・5号艇。上位の的中確率が近いため5点に分散。自信度が基準を超えたレースのみ購入(それ以外は見送り)。,settled,1-2-3,1,270,540,,,"{""decision"": ""見送り"", ""dec40"": ""見送り"", ""dec55"": ""見送り"", ""stars"": 3, ""honmei"": 1, ""key"": {""frame"": 6, ""motor2"": 44.9, ""nat2"": 1.49, ""top3"": 0.05, ""gap"": 5}, ""picks"": [{""combo"": ""1-2-6"", ""pos"": ""3着"", ""P"": 0.0214, ""hit_pct"": 2.1, ""odds"": 60.8, ""ev"": 1.3, ""stake"": 200, ""payout"": 12160}, {""combo"": ""2-1-6"", ""pos"": ""3着"", ""P"": 0.0079, ""hit_pct"": 0.8, ""odds"": 114.2, ""ev"": 0.9, ""stake"": 200, ""payout"": 22840}, {""combo"": ""1-3-6"", ""pos"": ""3着"", ""P"": 0.0015, ""hit_pct"": 0.2, ""odds"": 137.5, ""ev"": 0.21, ""stake"": 200, ""payout"": 27500}, {""combo"": ""1-6-2"", ""pos"": ""2着"", ""P"": 0.0069, ""hit_pct"": 0.7, ""odds"": 154.7, ""ev"": 1.07, ""stake"": 150, ""payout"": 23205}, {""combo"": ""2-6-1"", ""pos"": ""2着"", ""P"": 0.0009, ""hit_pct"": 0.1, ""odds"": 618.9, ""ev"": 0.58, ""stake"": 150, ""payout"": 92835}, {""combo"": ""1-6-3"", ""pos"": ""2着(裏)"", ""P"": 0.0013, ""hit_pct"": 0.1, ""odds"": 247.5, ""ev"": 0.33, ""stake"": 100, ""payout"": 24750}, {""combo"": ""6-1-2"", ""pos"": ""1着(上振れ)"", ""P"": 0.0021, ""hit_pct"": 0.2, ""odds"": 270.0, ""ev"": 0.55, ""stake"": 100, ""payout"": 27000}, {""combo"": ""6-2-1"", ""pos"": ""1着(裏)"", ""P"": 0.0008, ""hit_pct"": 0.1, ""odds"": 401.4, ""ev"": 0.3, ""stake"": 100, ""payout"": 40140}], ""total"": 1200, ""basket_ev"": 0.708, ""reason"": ""6号艇＝モーター2連率45%(機力1位)なのに全国2連率1%(人気6位)＝実力の割に不人気で高オッズ。本命1号艇を軸に、6を3着中心で絡めて8点。モデルは6の3着以内を5%と評価。 ただしキーの全国2連率1%は5%未満＝実力不足帯(回収率35%)のため見送り。""}",0,0
2026-08-29 09:03:05,20260829,10,2,09:14,買い,3,0.1987,1,"[{""combo"": ""1-4-3"", ""P"": 0.1987, ""hit_pct"": 19.9, ""odds"": 6.9, ""stake"": 200, ""payout"": 1380}, {""combo"": ""1-4-5"", ""P"": 0.1778, ""hit_pct"": 17.8, ""odds"": 6.1, ""stake"": 200, ""payout"": 1220}, {""combo"": ""1-3-4"", ""P"": 0.1013, ""hit_pct"": 10.1, ""odds"": 9.9, ""stake"": 200, ""payout"": 1980}, {""combo"": ""1-5-4"", ""P"": 0.0885, ""hit_pct"": 8.9, ""odds"": 16.9, ""stake"": 200, ""payout"": 3380}, {""combo"": ""1-4-2"", ""P"": 0.0604, ""hit_pct"": 6.0, ""odds"": 9.0, ""stake"": 200, ""payout"": 1800}]",1000,1号艇を本命（イン(1コース)・全国勝率6.77・ST0.15）。2着候補は3・4・5号艇、3着候補は2・3・4・5号艇。上位の的中確率が近いため5点に分散。自信度が基準を超えたレースのみ購入(それ以外は見送り)。,settled,1-4-2,1,850,1700,,,"{""decision"": ""見送り"", ""dec40"": ""買い"", ""dec55"": ""見送り"", ""stars"": 4, ""honmei"": 1, ""key"": {""frame"": 3, ""motor2"": 40.34, ""nat2"": 23.36, ""top3"": 0.488, ""gap"": 3}, ""picks"": [{""combo"": ""1-4-3"", ""pos"": ""3着"", ""P"": 0.1987, ""hit_pct"": 19.9, ""odds"": 6.9, ""ev"": 1.37, ""stake"": 200, ""payout"": 1380}, {""combo"": ""4-1-3"", ""pos"": ""3着"", ""P"": 0.051, ""hit_pct"": 5.1, ""odds"": 36.2, ""ev"": 1.85, ""stake"": 200, ""payout"": 7240}, {""combo"": ""1-5-3"", ""pos"": ""3着"", ""P"": 0.0277, ""hit_pct"": 2.8, ""odds"": 30.7, ""ev"": 0.85, ""stake"": 200, ""payout"": 6140}, {""combo"": ""1-3-4"", ""pos"": ""2着"", ""P"": 0.1013, ""hit_pct"": 10.1, ""odds"": 9.9, ""ev"": 1.0, ""stake"": 150, ""payout"": 1485}, {""combo"": ""4-3-1"", ""pos"": ""2着"", ""P"": 0.0057, ""hit_pct"": 0.6, ""odds"": 112.3, ""ev"": 0.64, ""stake"": 150, ""payout"": 16845}, {""combo"": ""1-3-5"", ""pos"": ""2着(裏)"", ""P"": 0.0284, ""hit_pct"": 2.8, ""odds"": 19.7, ""ev"": 0.56, ""stake"": 100, ""payout"": 1970}, {""combo"": ""3-1-4"", ""pos"": ""1着(上振れ)"", ""P"": 0.0236, ""hit_pct"": 2.4, ""odds"": 63.4, ""ev"": 1.5, ""stake"": 100, ""payout"": 6340}, {""combo"": ""3-4-1"", ""pos"": ""1着(裏)"", ""P"": 0.0052, ""hit_pct"": 0.5, ""odds"": 119.1, ""ev"": 0.62, ""stake"": 100, ""payout"": 11910}], ""total"": 1200, ""basket_ev"": 1.107, ""reason"": ""3号艇＝モーター2連率40%(機力1位)なのに全国2連率23%(人気4位)＝実力の割に不人気で高オッズ。本命1号艇を軸に、3を3着中心で絡めて8点。モデルは3の3着以内を49%と評価。""}",0,0
2026-08-29 09:13:13,20260829,14,3,09:24,見送り,1,0.0683,1,"[{""combo"": ""1-4-2"", ""P"": 0.0683, ""hit_pct"": 6.8, ""odds"": 10.0}, {""combo"": ""1-4-3"", ""P"": 0.068, ""hit_pct"": 6.8, ""odds"": 19.6}, {""combo"": ""1-2-4"", ""P"": 0.0648, ""hit_pct"": 6.5, ""odds"": 8.0}]",0,自信度6.8%が基準18%未満。的中率重視は本命が堅いレースだけ買う設計のため見送り。,settled,4-1-6,,,,0,0,"{""decision"": ""見送り"", ""dec40"": ""見送り"", ""dec55"": ""見送り"", ""stars"": 3, ""honmei"": 1, ""key"": {""frame"": 2, ""motor2"": 32.89, ""nat2"": 35.83, ""top3"": 0.54, ""gap"": 3}, ""picks"": [{""combo"": ""1-4-2"", ""pos"": ""3着"", ""P"": 0.0683, ""hit_pct"": 6.8, ""odds"": 10.0, ""ev"": 0.68, ""stake"": 200, ""payout"": 2000}, {""combo"": ""4-1-2"", ""pos"": ""3着"", ""P"": 0.033, ""hit_pct"": 3.3, ""odds"": 34.5, ""ev"": 1.14, ""stake"": 200, ""payout"": 6900}, {""combo"": ""1-3-2"", ""pos"": ""3着"", ""P"": 0.0566, ""hit_pct"": 5.7, ""odds"": 12.1, ""ev"": 0.68, ""stake"": 200, ""payout"": 2420}, {""combo"": ""1-2-4"", ""pos"": ""2着"", ""P"": 0.0648, ""hit_pct"": 6.5, ""odds"": 8.0, ""ev"": 0.52, ""stake"": 150, ""payout"": 1200}, {""combo"": ""4-2-1"", ""pos"": ""2着"", ""P"": 0.0127, ""hit_pct"": 1.3, ""odds"": 56.7, ""ev"": 0.72, ""stake"": 150, ""payout"": 8505}, {""combo"": ""1-2-3"", ""pos"": ""2着(裏)"", ""P"": 0.0567, ""hit_pct"": 5.7, ""odds"": 7.3, ""ev"": 0.41, ""stake"": 100, ""payout"": 730}, {""combo"": ""2-1-4"", ""pos"": ""1着(上振れ)"", ""P"": 0.0308, ""hit_pct"": 3.1, ""odds"": 25.5, ""ev"": 0.78, ""stake"": 100, ""payout"": 2550}, {""combo"": ""2-4-1"", ""pos"": ""1着(裏)"", ""P"": 0.0125, ""hit_pct"": 1.3, ""odds"": 54.5, ""ev"": 0.68, ""stake"": 100, ""payout"": 5450}], ""total"": 1200, ""basket_ev"": 0.729, ""reason"": ""2号艇＝モーター2連率33%(機力1位)なのに全国2連率36%(人気4位)＝実力の割に不人気で高オッズ。本命1号艇を軸に、2を3着中心で絡めて8点。モデルは2の3着以内を54%と評価。""}",0,0
2026-08-29 09:20:54,20260829,23,3,09:32,見送り,1,0.1263,1,"[{""combo"": ""1-5-3"", ""P"": 0.1263, ""hit_pct"": 12.6, ""odds"": 5.5}, {""combo"": ""1-5-6"", ""P"": 0.095, ""hit_pct"": 9.5, ""odds"": 10.5}, {""combo"": ""1-3-5"", ""P"": 0.0848, ""hit_pct"": 8.5, ""odds"": 8.6}]",0,自信度12.6%が基準18%未満。的中率重視は本命が堅いレースだけ買う設計のため見送り。,settled,1-5-2,,,,0,0,"{""decision"": ""見送り"", ""dec40"": ""買い"", ""dec55"": ""見送り"", ""stars"": 5, ""honmei"": 1, ""key"": {""frame"": 6, ""motor2"": 47.21, ""nat2"": 32.99, ""top3"": 0.351, ""gap"": 3}, ""picks"": [{""combo"": ""1-5-6"", ""pos"": ""3着"", ""P"": 0.095, ""hit_pct"": 9.5, ""odds"": 10.5, ""ev"": 1.0, ""stake"": 200, ""payout"": 2100}, {""combo"": ""5-1-6"", ""pos"": ""3着"", ""P"": 0.0292, ""hit_pct"": 2.9, ""odds"": 15.3, ""ev"": 0.45, ""stake"": 200, ""payout"": 3060}, {""combo"": ""1-3-6"", ""pos"": ""3着"", ""P"": 0.0276, ""hit_pct"": 2.8, ""odds"": 57.8, ""ev"": 1.59, ""stake"": 200, ""payout"": 11560}, {""combo"": ""1-6-5"", ""pos"": ""2着"", ""P"": 0.0601, ""hit_pct"": 6.0, ""odds"": 54.1, ""ev"": 3.25, ""stake"": 150, ""payout"": 8115}, {""combo"": ""5-6-1"", ""pos"": ""2着"", ""P"": 0.005, ""hit_pct"": 0.5, ""odds"": 43.9, ""ev"": 0.22, ""stake"": 150, ""payout"": 6585}, {""combo"": ""1-6-3"", ""pos"": ""2着(裏)"", ""P"": 0.026, ""hit_pct"": 2.6, ""odds"": 94.5, ""ev"": 2.45, ""stake"": 100, ""payout"": 9450}, {""combo"": ""6-1-5"", ""pos"": ""1着(上振れ)"", ""P"": 0.0168, ""hit_pct"": 1.7, ""odds"": 145.2, ""ev"": 2.44, ""stake"": 100, ""payout"": 14520}, {""combo"": ""6-5-1"", ""pos"": ""1着(裏)"", ""P"": 0.0046, ""hit_pct"": 0.5, ""odds"": 147.6, ""ev"": 0.68, ""stake"": 100, ""payout"": 14760}], ""total"": 1200, ""basket_ev"": 1.405, ""reason"": ""6号艇＝モーター2連率47%(機力1位)なのに全国2連率33%(人気4位)＝実力の割に不人気で高オッズ。本命1号艇を軸に、6を3着中心で絡めて8点。モデルは6の3着以内を35%と評価。""}",0,0
2026-08-29 09:28:33,20260829,10,3,09:40,見送り,1,0.1217,1,"[{""combo"": ""1-2-6"", ""P"": 0.1217, ""hit_pct"": 12.2, ""odds"": 7.0}, {""combo"": ""1-6-2"", ""P"": 0.1157, ""hit_pct"": 11.6, ""odds"": 17.6}, {""combo"": ""1-2-4"", ""P"": 0.0732, ""hit_pct"": 7.3, ""odds"": 8.2}]",0,自信度12.2%が基準18%未満。的中率重視は本命が堅いレースだけ買う設計のため見送り。,settled,1-3-2,,,,0,0,"{""decision"": ""見送り"", ""dec40"": ""見送り"", ""dec55"": ""見送り"", ""stars"": 2, ""honmei"": 1, ""key"": {""frame"": 5, ""motor2"": 38.05, ""nat2"": 24.72, ""top3"": 0.272, ""gap"": 2}, ""picks"": [{""combo"": ""1-2-5"", ""pos"": ""3着"", ""P"": 0.0481, ""hit_pct"": 4.8, ""odds"": 8.8, ""ev"": 0.42, ""stake"": 200, ""payout"": 1760}, {""combo"": ""2-1-5"", ""pos"": ""3着"", ""P"": 0.0121, ""hit_pct"": 1.2, ""odds"": 43.3, ""ev"": 0.52, ""stake"": 200, ""payout"": 8660}, {""combo"": ""1-6-5"", ""pos"": ""3着"", ""P"": 0.0412, ""hit_pct"": 4.1, ""odds"": 34.0, ""ev"": 1.4, ""stake"": 200, ""payout"": 6800}, {""combo"": ""1-5-2"", ""pos"": ""2着"", ""P"": 0.0361, ""hit_pct"": 3.6, ""odds"": 22.3, ""ev"": 0.81, ""stake"": 150, ""payout"": 3345}, {""combo"": ""2-5-1"", ""pos"": ""2着"", ""P"": 0.0021, ""hit_pct"": 0.2, ""odds"": 167.0, ""ev"": 0.35, ""stake"": 150, ""payout"": 25050}, {""combo"": ""1-5-6"", ""pos"": ""2着(裏)"", ""P"": 0.0325, ""hit_pct"": 3.3, ""odds"": 28.4, ""ev"": 0.92, ""stake"": 100, ""payout"": 2840}, {""combo"": ""5-1-2"", ""pos"": ""1着(上振れ)"", ""P"": 0.0086, ""hit_pct"": 0.9, ""odds"": 143.6, ""ev"": 1.24, ""stake"": 100, ""payout"": 14360}, {""combo"": ""5-2-1"", ""pos"": ""1着(裏)"", ""P"": 0.002, ""hit_pct"": 0.2, ""odds"": 272.8, ""ev"": 0.54, ""stake"": 100, ""payout"": 27280}], ""total"": 1200, ""basket_ev"": 0.76, ""reason"": ""5号艇＝モーター2連率38%(機力3位)なのに全国2連率25%(人気5位)＝実力の割に不人気で高オッズ。本命1号艇を軸に、5を3着中心で絡めて8点。モデルは5の3着以内を27%と評価。""}",0,0
2026-08-29 09:38:44,20260829,14,4,09:50,買い,3,0.2092,1,"[{""combo"": ""1-5-3"", ""P"": 0.2092, ""hit_pct"": 20.9, ""odds"": 8.6, ""stake"": 200, ""payout"": 1720}, {""combo"": ""1-3-5"", ""P"": 0.1017, ""hit_pct"": 10.2, ""odds"": 9.0, ""stake"": 200, ""payout"": 1800}, {""combo"": ""1-5-2"", ""P"": 0.0988, ""hit_pct"": 9.9, ""odds"": 23.7, ""stake"": 200, ""payout"": 4740}, {""combo"": ""5-1-3"", ""P"": 0.0848, ""hit_pct"": 8.5, ""odds"": 11.4, ""stake"": 200, ""payout"": 2280}, {""combo"": ""1-5-6"", ""P"": 0.0828, ""hit_pct"": 8.3, ""odds"": 39.8, ""stake"": 200, ""payout"": 7960}]",1000,1号艇を本命（イン(1コース)・ST0.05・展示6.8）。2着候補は1・3・5号艇、3着候補は2・3・5・6号艇。上位の的中確率が近いため5点に分散。自信度が基準を超えたレースのみ購入(それ以外は見送り)。,settled,3-1-5,0,0,0,,,"{""decision"": ""見送り"", ""dec40"": ""見送り"", ""dec55"": ""見送り"", ""stars"": 3, ""honmei"": 1, ""key"": {""frame"": 4, ""motor2"": 38.89, ""nat2"": 0.0, ""top3"": 0.061, ""gap"": 4}, ""picks"": [{""combo"": ""1-5-4"", ""pos"": ""3着"", ""P"": 0.0212, ""hit_pct"": 2.1, ""odds"": 65.3, ""ev"": 1.38, ""stake"": 200, ""payout"": 13060}, {""combo"": ""5-1-4"", ""pos"": ""3着"", ""P"": 0.0086, ""hit_pct"": 0.9, ""odds"": 106.2, ""ev"": 0.91, ""stake"": 200, ""payout"": 21240}, {""combo"": ""1-3-4"", ""pos"": ""3着"", ""P"": 0.0033, ""hit_pct"": 0.3, ""odds"": 67.9, ""ev"": 0.23, ""stake"": 200, ""payout"": 13580}, {""combo"": ""1-4-5"", ""pos"": ""2着"", ""P"": 0.0084, ""hit_pct"": 0.8, ""odds"": 109.6, ""ev"": 0.92, ""stake"": 150, ""payout"": 16440}, {""combo"": ""5-4-1"", ""pos"": ""2着"", ""P"": 0.0014, ""hit_pct"": 0.1, ""odds"": 299.8, ""ev"": 0.41, ""stake"": 150, ""payout"": 44970}, {""combo"": ""1-4-3"", ""pos"": ""2着(裏)"", ""P"": 0.0027, ""hit_pct"": 0.3, ""odds"": 71.7, ""ev"": 0.2, ""stake"": 100, ""payout"": 7170}, {""combo"": ""4-1-5"", ""pos"": ""1着(上振れ)"", ""P"": 0.0028, ""hit_pct"": 0.3, ""odds"": 145.6, ""ev"": 0.4, ""stake"": 100, ""payout"": 14560}, {""combo"": ""4-5-1"", ""pos"": ""1着(裏)"", ""P"": 0.0011, ""hit_pct"": 0.1, ""odds"": 291.3, ""ev"": 0.32, ""stake"": 100, ""payout"": 29130}], ""total"": 1200, ""basket_ev"": 0.663, ""reason"": ""4号艇＝モーター2連率39%(機力2位)なのに全国2連率0%(人気6位)＝実力の割に不人気で高オッズ。本命1号艇を軸に、4を3着中心で絡めて8点。モデルは4の3着以内を6%と評価。 ただしキーの全国2連率0%は5%未満＝実力不足帯(回収率35%)のため見送り。""}",0,0
2026-08-29 09:46:23,20260829,23,4,09:58,見送り,1,0.0823,1,"[{""combo"": ""1-6-4"", ""P"": 0.0823, ""hit_pct"": 8.2, ""odds"": 22.2}, {""combo"": ""1-4-6"", ""P"": 0.0814, ""hit_pct"": 8.1, ""odds"": 19.0}, {""combo"": ""1-6-2"", ""P"": 0.0654, ""hit_pct"": 6.5, ""odds"": 25.5}]",0,自信度8.2%が基準18%未満。的中率重視は本命が堅いレースだけ買う設計のため見送り。,settled,1-6-2,,,,1,1150,"{""decision"": ""見送り"", ""dec40"": ""見送り"", ""dec55"": ""見送り"", ""stars"": 3, ""honmei"": 1, ""key"": {""frame"": 5, ""motor2"": 31.9, ""nat2"": 0.0, ""top3"": 0.035, ""gap"": 3}, ""picks"": [{""combo"": ""1-6-5"", ""pos"": ""3着"", ""P"": 0.0044, ""hit_pct"": 0.4, ""odds"": 332.2, ""ev"": 1.46, ""stake"": 200, ""payout"": 66440}, {""combo"": ""6-1-5"", ""pos"": ""3着"", ""P"": 0.0013, ""hit_pct"": 0.1, ""odds"": 332.2, ""ev"": 0.42, ""stake"": 200, ""payout"": 66440}, {""combo"": ""1-4-5"", ""pos"": ""3着"", ""P"": 0.0042, ""hit_pct"": 0.4, ""odds"": 138.4, ""ev"": 0.59, ""stake"": 200, ""payout"": 27680}, {""combo"": ""1-5-6"", ""pos"": ""2着"", ""P"": 0.0032, ""hit_pct"": 0.3, ""odds"": 171.8, ""ev"": 0.55, ""stake"": 150, ""payout"": 25770}, {""combo"": ""6-5-1"", ""pos"": ""2着"", ""P"": 0.0003, ""hit_pct"": 0.0, ""odds"": 553.6, ""ev"": 0.14, ""stake"": 150, ""payout"": 83040}, {""combo"": ""1-5-4"", ""pos"": ""2着(裏)"", ""P"": 0.0031, ""hit_pct"": 0.3, ""odds"": 92.2, ""ev"": 0.29, ""stake"": 100, ""payout"": 9220}, {""combo"": ""5-1-6"", ""pos"": ""1着(上振れ)"", ""P"": 0.0008, ""hit_pct"": 0.1, ""odds"": 134.6, ""ev"": 0.11, ""stake"": 100, ""payout"": 13460}, {""combo"": ""5-6-1"", ""pos"": ""1着(裏)"", ""P"": 0.0002, ""hit_pct"": 0.0, ""odds"": 1245.0, ""ev"": 0.3, ""stake"": 100, ""payout"": 124500}], ""total"": 1200, ""basket_ev"": 0.556, ""reason"": ""5号艇＝モーター2連率32%(機力3位)なのに全国2連率0%(人気6位)＝実力の割に不人気で高オッズ。本命1号艇を軸に、5を3着中心で絡めて8点。モデルは5の3着以内を3%と評価。 ただしキーの全国2連率0%は5%未満＝実力不足帯(回収率35%)のため見送り。""}",0,0
2026-08-29 09:54:03,20260829,10,4,10:06,買い,3,0.1809,1,"[{""combo"": ""1-2-6"", ""P"": 0.1809, ""hit_pct"": 18.1, ""odds"": 8.5, ""stake"": 200, ""payout"": 1700}, {""combo"": ""1-6-2"", ""P"": 0.1376, ""hit_pct"": 13.8, ""odds"": 21.7, ""stake"": 200, ""payout"": 4340}, {""combo"": ""1-2-3"", ""P"": 0.0705, ""hit_pct"": 7.0, ""odds"": 9.8, ""stake"": 200, ""payout"": 1960}, {""combo"": ""2-1-6"", ""P"": 0.0652, ""hit_pct"": 6.5, ""odds"": 13.7, ""stake"": 200, ""payout"": 2740}, {""combo"": ""1-2-4"", ""P"": 0.0563, ""hit_pct"": 5.6, ""odds"": 15.1, ""stake"": 200, ""payout"": 3020}]",1000,1号艇を本命（イン(1コース)・全国勝率6.58・ST0.13）。2着候補は1・2・6号艇、3着候補は2・3・4・6号艇。上位の的中確率が近いため5点に分散。自信度が基準を超えたレースのみ購入(それ以外は見送り)。,settled,3-5-2,0,0,0,,,"{""decision"": ""見送り"", ""dec40"": ""見送り"", ""dec55"": ""見送り"", ""stars"": 1, ""honmei"": 1, ""key"": null, ""picks"": [], ""total"": 0, ""basket_ev"": 0, ""reason"": ""過小評価キー(機力良×不人気)が見当たらないため見送り。本命1号艇。""}",,
